Id,Category
13363,1
13364,0
13365,0
13366,1
13367,1
13368,0
13369,1
13370,0
13371,0
13372,1
13373,0
13374,1
13375,1
13376,0
13377,1
13378,0
13379,1
13380,1
13381,1
13382,0
13383,0
13384,0
13385,0
13386,0
13387,1
13388,0
13389,1
13390,1
13391,1
13392,1
13393,1
13394,1
13395,1
13396,0
13397,0
13398,1
13399,0
13400,0
13401,1
13402,0
13403,1
13404,0
13405,0
13406,0
13407,1
13408,1
13409,0
13410,1
13411,1
13412,0
13413,0
13414,0
13415,0
13416,0
13417,1
13418,0
13419,0
13420,1
13421,1
13422,0
13423,1
13424,0
13425,1
13426,0
13427,1
13428,0
13429,1
13430,0
13431,0
13432,0
13433,0
13434,1
13435,1
13436,0
13437,0
13438,0
13439,0
13440,0
13441,0
13442,0
13443,1
13444,0
13445,0
13446,1
13447,0
13448,1
13449,0
13450,0
13451,0
13452,1
13453,0
13454,1
13455,1
13456,1
13457,1
13458,1
13459,0
13460,0
13461,1
13462,0
13463,1
13464,0
13465,1
13466,1
13467,0
13468,0
13469,1
13470,1
13471,0
13472,1
13473,0
13474,1
13475,1
13476,0
13477,0
13478,1
13479,0
13480,1
13481,0
13482,1
13483,0
13484,0
13485,1
13486,0
13487,0
13488,1
13489,0
13490,0
13491,1
13492,0
13493,1
13494,0
13495,1
13496,1
13497,1
13498,1
13499,0
13500,1
13501,0
13502,1
13503,0
13504,0
13505,1
13506,1
13507,1
13508,1
13509,1
13510,0
13511,0
13512,0
13513,0
13514,1
13515,0
13516,1
13517,1
13518,1
13519,0
13520,0
13521,0
13522,1
13523,1
13524,1
13525,0
13526,0
13527,0
13528,0
13529,0
13530,1
13531,0
13532,1
13533,1
13534,0
13535,1
13536,1
13537,0
13538,1
13539,0
13540,0
13541,0
13542,1
13543,0
13544,0
13545,1
13546,1
13547,1
13548,1
13549,0
13550,0
13551,1
13552,0
13553,1
13554,0
13555,1
13556,1
13557,0
13558,1
13559,1
13560,1
13561,1
13562,1
13563,0
13564,0
13565,0
13566,0
13567,1
13568,1
13569,0
13570,1
13571,0
13572,1
13573,0
13574,1
13575,0
13576,0
13577,0
13578,0
13579,0
13580,1
13581,0
13582,0
13583,0
13584,1
13585,0
13586,1
13587,0
13588,0
13589,1
13590,0
13591,0
13592,1
13593,0
13594,1
13595,0
13596,0
13597,1
13598,1
13599,1
13600,0
13601,1
13602,0
13603,0
13604,0
13605,1
13606,0
13607,1
13608,0
13609,1
13610,0
13611,0
13612,0
13613,0
13614,1
13615,0
13616,0
13617,0
13618,1
13619,0
13620,1
13621,1
13622,0
13623,0
13624,0
13625,0
13626,0
13627,1
13628,0
13629,1
13630,0
13631,1
13632,0
13633,0
13634,1
13635,1
13636,0
13637,0
13638,0
13639,1
13640,0
13641,1
13642,0
13643,0
13644,0
13645,1
13646,1
13647,0
13648,0
13649,0
13650,1
13651,1
13652,1
13653,1
13654,1
13655,1
13656,0
13657,1
13658,1
13659,1
13660,1
13661,1
13662,1
13663,1
13664,1
13665,1
13666,1
13667,0
13668,0
13669,1
13670,0
13671,0
13672,1
13673,1
13674,0
13675,1
13676,1
13677,0
13678,0
13679,0
13680,1
13681,0
13682,0
13683,1
13684,0
13685,1
13686,0
13687,1
13688,0
13689,1
13690,0
13691,0
13692,1
13693,1
13694,0
13695,0
13696,1
13697,1
13698,0
13699,1
13700,1
13701,0
13702,0
13703,0
13704,0
13705,0
13706,0
13707,0
13708,1
13709,0
13710,1
13711,0
13712,1
13713,0
13714,0
13715,1
13716,1
13717,0
13718,1
13719,1
13720,1
13721,1
13722,0
13723,1
13724,0
13725,1
13726,0
13727,0
13728,1
13729,1
13730,0
13731,0
13732,1
13733,1
13734,0
13735,0
13736,1
13737,1
13738,0
13739,1
13740,1
13741,0
13742,0
13743,1
13744,0
13745,1
13746,1
13747,1
13748,0
13749,1
13750,0
13751,1
13752,0
13753,1
13754,1
13755,1
13756,0
13757,1
13758,0
13759,0
13760,1
13761,1
13762,0
13763,1
13764,0
13765,0
13766,1
13767,0
13768,1
13769,0
13770,1
13771,1
13772,1
13773,1
13774,0
13775,0
13776,1
13777,0
13778,1
13779,0
13780,0
13781,1
13782,1
13783,0
13784,0
13785,0
13786,0
13787,1
13788,0
13789,1
13790,0
13791,0
13792,0
13793,0
13794,1
13795,1
13796,1
13797,0
13798,1
13799,0
13800,0
13801,1
13802,0
13803,1
13804,0
13805,0
13806,0
13807,1
13808,1
13809,1
13810,0
13811,0
13812,0
13813,0
13814,0
13815,0
13816,1
13817,1
13818,0
13819,0
13820,0
13821,1
13822,0
13823,0
13824,1
13825,1
13826,0
13827,1
13828,0
13829,1
13830,0
13831,1
13832,1
13833,0
13834,0
13835,0
13836,1
13837,1
13838,1
13839,1
13840,0
13841,0
13842,1
13843,0
13844,0
13845,0
13846,0
13847,1
13848,1
13849,0
13850,0
13851,1
13852,1
13853,0
13854,0
13855,1
13856,0
13857,0
13858,1
13859,0
13860,1
13861,1
13862,0
13863,0
13864,0
13865,1
13866,1
13867,1
13868,1
13869,1
13870,0
13871,1
13872,0
13873,0
13874,0
13875,0
13876,0
13877,0
13878,0
13879,0
13880,1
13881,0
13882,1
13883,0
13884,0
13885,0
13886,1
13887,0
13888,1
13889,1
13890,0
13891,0
13892,1
13893,0
13894,1
13895,1
13896,0
13897,0
13898,0
13899,0
13900,1
13901,0
13902,1
13903,0
13904,0
13905,0
13906,1
13907,0
13908,0
13909,0
13910,0
13911,1
13912,1
13913,0
13914,0
13915,1
13916,1
13917,0
13918,1
13919,0
13920,0
13921,1
13922,1
13923,1
13924,0
13925,1
13926,0
13927,1
13928,1
13929,0
13930,1
13931,1
13932,0
13933,0
13934,0
13935,0
13936,1
13937,1
13938,1
13939,0
13940,0
13941,0
13942,0
13943,1
13944,0
13945,0
13946,0
13947,1
13948,1
13949,1
13950,0
13951,1
13952,1
13953,1
13954,0
13955,0
13956,0
13957,0
13958,0
13959,0
13960,0
13961,1
13962,0
13963,0
13964,1
13965,1
13966,1
13967,0
13968,1
13969,1
13970,0
13971,0
13972,1
13973,0
13974,0
13975,0
13976,1
13977,1
13978,0
13979,1
13980,1
13981,1
13982,0
13983,0
13984,0
13985,0
13986,0
13987,0
13988,1
13989,0
13990,0
13991,0
13992,0
13993,1
13994,1
13995,0
13996,1
13997,1
13998,0
13999,0
14000,0
14001,0
14002,1
14003,1
14004,0
14005,1
14006,1
14007,0
14008,1
14009,0
14010,0
14011,1
14012,0
14013,0
14014,1
14015,0
14016,0
14017,0
14018,1
14019,1
14020,0
14021,0
14022,0
14023,0
14024,0
14025,0
14026,1
14027,1
14028,1
14029,0
14030,1
14031,1
14032,0
14033,1
14034,1
14035,1
14036,1
14037,0
14038,1
14039,1
14040,0
14041,0
14042,0
14043,1
14044,0
14045,1
14046,0
14047,0
14048,0
14049,1
14050,0
14051,1
14052,1
14053,1
14054,0
14055,1
14056,0
14057,1
14058,1
14059,0
14060,1
14061,1
14062,0
14063,0
14064,0
14065,1
14066,1
14067,1
14068,0
14069,1
14070,1
14071,0
14072,1
14073,0
14074,1
14075,1
14076,1
14077,1
14078,1
14079,1
14080,1
14081,1
14082,1
14083,1
14084,1
14085,0
14086,0
14087,0
14088,1
14089,1
14090,1
14091,1
14092,1
14093,1
14094,0
14095,0
14096,0
14097,1
14098,0
14099,1
14100,1
14101,0
14102,1
14103,1
14104,0
14105,1
14106,1
14107,1
14108,0
14109,0
14110,1
14111,1
14112,1
14113,0
14114,1
14115,0
14116,0
14117,0
14118,1
14119,1
14120,0
14121,1
14122,0
14123,1
14124,1
14125,0
14126,1
14127,1
14128,0
14129,1
14130,1
14131,0
14132,0
14133,1
14134,1
14135,0
14136,0
14137,1
14138,0
14139,0
14140,1
14141,0
14142,1
14143,0
14144,1
14145,1
14146,1
14147,1
14148,1
14149,0
14150,0
14151,0
14152,0
14153,1
14154,1
14155,1
14156,1
14157,0
14158,1
14159,0
14160,1
14161,1
14162,0
14163,1
14164,0
14165,0
14166,1
14167,0
14168,1
14169,1
14170,1
14171,1
14172,0
14173,1
14174,0
14175,0
14176,0
14177,1
14178,0
14179,1
14180,0
14181,1
14182,1
14183,1
14184,1
14185,0
14186,1
14187,0
14188,1
14189,1
14190,1
14191,0
14192,1
14193,1
14194,1
14195,1
14196,1
14197,1
14198,0
14199,0
14200,1
14201,1
14202,1
14203,0
14204,0
14205,1
14206,0
14207,0
14208,0
14209,1
14210,0
14211,0
14212,1
14213,0
14214,0
14215,1
14216,0
14217,0
14218,1
14219,1
14220,0
14221,0
14222,1
14223,0
14224,1
14225,0
14226,1
14227,1
14228,0
14229,1
14230,0
14231,0
14232,0
14233,0
14234,0
14235,0
14236,0
14237,1
14238,0
14239,1
14240,0
14241,1
14242,1
14243,1
14244,1
14245,0
14246,1
14247,1
14248,1
14249,0
14250,1
14251,0
14252,0
14253,1
14254,0
14255,1
14256,0
14257,1
14258,1
14259,1
14260,0
14261,0
14262,1
14263,1
14264,1
14265,1
14266,1
14267,0
14268,1
14269,0
14270,1
14271,1
14272,0
14273,0
14274,1
14275,1
14276,1
14277,0
14278,1
14279,1
14280,1
14281,0
14282,0
14283,0
14284,0
14285,1
14286,1
14287,0
14288,1
14289,0
14290,0
14291,1
14292,0
14293,0
14294,1
14295,0
14296,1
14297,1
14298,1
14299,1
14300,0
14301,0
14302,1
14303,0
14304,1
14305,1
14306,0
14307,0
14308,0
14309,0
14310,1
14311,0
14312,0
14313,0
14314,0
14315,0
14316,1
14317,0
14318,0
14319,0
14320,1
14321,1
14322,0
14323,0
14324,1
14325,1
14326,0
14327,0
14328,0
14329,0
14330,0
14331,1
14332,0
14333,1
14334,1
14335,0
14336,0
14337,1
14338,0
14339,1
14340,0
14341,1
14342,0
14343,0
14344,1
14345,1
14346,0
14347,0
14348,1
14349,1
14350,0
14351,0
14352,0
14353,1
14354,1
14355,1
14356,0
14357,1
14358,0
14359,1
14360,1
14361,1
14362,1
14363,1
14364,0
14365,1
14366,0
14367,1
14368,0
14369,0
14370,0
14371,1
14372,1
14373,1
14374,0
14375,0
14376,0
14377,1
14378,0
14379,0
14380,0
14381,0
14382,0
14383,1
14384,0
14385,0
14386,1
14387,1
14388,1
14389,1
14390,1
14391,0
14392,1
14393,1
14394,0
14395,1
14396,1
14397,0
14398,1
14399,0
14400,1
14401,1
14402,0
14403,1
14404,0
14405,0
14406,1
14407,0
14408,1
14409,1
14410,1
14411,1
14412,1
14413,1
14414,1
14415,1
14416,1
14417,1
14418,0
14419,0
14420,1
14421,0
14422,1
14423,0
14424,0
14425,1
14426,1
14427,0
14428,0
14429,0
14430,0
14431,1
14432,0
14433,1
14434,1
14435,1
14436,0
14437,1
14438,1
14439,1
14440,0
14441,0
14442,0
14443,0
14444,0
14445,0
14446,0
14447,1
14448,1
14449,1
14450,1
14451,0
14452,0
14453,0
14454,1
14455,1
14456,0
14457,1
14458,0
14459,0
14460,1
14461,1
14462,1
14463,1
14464,1
14465,1
14466,1
14467,1
14468,1
14469,0
14470,0
14471,1
14472,1
14473,1
14474,1
14475,0
14476,0
14477,0
14478,1
14479,0
14480,1
14481,0
14482,0
14483,1
14484,1
14485,0
14486,0
14487,0
14488,1
14489,1
14490,1
14491,0
14492,1
14493,0
14494,1
14495,1
14496,1
14497,0
14498,1
14499,0
14500,0
14501,1
14502,1
14503,0
14504,1
14505,0
14506,0
14507,0
14508,0
14509,0
14510,1
14511,1
14512,1
14513,1
14514,0
14515,0
14516,0
14517,1
14518,0
14519,0
14520,0
14521,1
14522,0
14523,0
14524,1
14525,1
14526,1
14527,0
14528,1
14529,1
14530,0
14531,0
14532,0
14533,0
14534,1
14535,0
14536,0
14537,0
14538,1
14539,1
14540,0
14541,0
14542,1
14543,0
14544,1
14545,1
14546,1
14547,0
14548,1
14549,1
14550,0
14551,0
14552,0
14553,1
14554,0
14555,1
14556,1
14557,1
14558,1
14559,1
14560,0
14561,1
14562,1
14563,0
14564,0
14565,0
14566,0
14567,1
14568,1
14569,0
14570,0
14571,0
14572,1
14573,1
14574,1
14575,0
14576,0
14577,0
14578,0
14579,1
14580,1
14581,1
14582,1
14583,0
14584,0
14585,1
14586,1
14587,0
14588,0
14589,0
14590,0
14591,0
14592,1
14593,0
14594,1
14595,0
14596,1
14597,1
14598,0
14599,0
14600,0
14601,1
14602,0
14603,1
14604,0
14605,0
14606,1
14607,1
14608,0
14609,1
14610,1
14611,1
14612,0
14613,1
14614,1
14615,0
14616,0
14617,1
14618,0
14619,0
14620,1
14621,0
14622,0
14623,1
14624,0
14625,1
14626,1
14627,0
14628,0
14629,1
14630,1
14631,0
14632,0
14633,0
14634,0
14635,1
14636,1
14637,1
14638,1
14639,1
14640,0
14641,0
14642,1
14643,0
14644,1
14645,1
14646,0
14647,1
14648,1
14649,1
14650,0
14651,1
14652,1
14653,0
14654,1
14655,0
14656,1
14657,0
14658,1
14659,0
14660,1
14661,0
14662,0
14663,1
14664,0
14665,0
14666,1
14667,0
14668,1
14669,1
14670,1
14671,1
14672,1
14673,0
14674,1
14675,1
14676,1
14677,0
14678,1
14679,1
14680,1
14681,1
14682,1
14683,1
14684,0
14685,0
14686,0
14687,0
14688,1
14689,1
14690,0
14691,1
14692,0
14693,1
14694,1
14695,1
14696,0
14697,1
14698,0
14699,0
14700,0
14701,0
14702,0
14703,1
14704,1
14705,0
14706,1
14707,0
14708,0
14709,1
14710,0
14711,0
14712,0
14713,0
14714,1
14715,0
14716,0
14717,0
14718,1
14719,1
14720,0
14721,0
14722,1
14723,0
14724,1
14725,1
14726,0
14727,1
14728,1
14729,0
14730,0
14731,0
14732,1
14733,1
14734,1
14735,0
14736,1
14737,1
14738,0
14739,0
14740,0
14741,1
14742,1
14743,0
14744,0
14745,1
14746,1
14747,0
14748,1
14749,0
14750,1
14751,0
14752,1
14753,1
14754,0
14755,1
14756,1
14757,1
14758,1
14759,0
14760,0
14761,1
14762,0
14763,0
14764,1
14765,0
14766,1
14767,0
14768,0
14769,1
14770,1
14771,0
14772,1
14773,0
14774,1
14775,0
14776,1
14777,1
14778,0
14779,0
14780,0
14781,1
14782,0
14783,1
14784,1
14785,1
14786,1
14787,0
14788,0
14789,1
14790,1
14791,0
14792,0
14793,1
14794,0
14795,1
14796,1
14797,1
14798,1
14799,1
14800,0
14801,0
14802,0
14803,1
14804,0
14805,0
14806,0
14807,0
14808,1
14809,1
14810,0
14811,1
14812,0
14813,1
14814,0
14815,1
14816,0
14817,0
14818,0
14819,0
14820,1
14821,0
14822,0
14823,1
14824,1
14825,0
14826,1
14827,1
14828,0
14829,0
14830,0
14831,0
14832,1
14833,1
14834,0
14835,0
14836,0
14837,1
14838,0
14839,1
14840,0
14841,1
14842,1
14843,1
14844,1
14845,1
14846,0
14847,1
14848,0
14849,0
14850,1
14851,1
14852,1
14853,0
14854,0
14855,0
14856,1
14857,0
14858,1
14859,1
14860,1
14861,0
14862,1
14863,0
14864,0
14865,1
14866,1
14867,1
14868,1
14869,0
14870,1
14871,1
14872,1
14873,0
14874,1
14875,0
14876,1
14877,0
14878,1
14879,0
14880,0
14881,1
14882,0
14883,0
14884,0
14885,1
14886,1
14887,1
14888,1
14889,1
14890,1
14891,1
14892,0
14893,1
14894,1
14895,1
14896,0
14897,1
14898,0
14899,0
14900,1
14901,0
14902,1
14903,0
14904,0
14905,0
14906,0
14907,1
14908,0
14909,0
14910,0
14911,1
14912,0
14913,0
14914,0
14915,0
14916,1
14917,1
14918,0
14919,0
14920,0
14921,1
14922,0
14923,1
14924,1
14925,1
14926,1
14927,1
14928,0
14929,0
14930,1
14931,1
14932,1
14933,1
14934,0
14935,0
14936,0
14937,1
14938,1
14939,1
14940,1
14941,1
14942,0
14943,0
14944,1
14945,1
14946,0
14947,0
14948,0
14949,1
14950,1
14951,0
14952,1
14953,1
14954,0
14955,1
14956,1
14957,1
14958,0
14959,0
14960,1
14961,1
14962,1
14963,1
14964,0
14965,1
14966,1
14967,0
14968,1
14969,0
14970,0
14971,0
14972,0
14973,1
14974,1
14975,1
14976,1
14977,1
14978,0
14979,1
14980,1
14981,0
14982,0
14983,1
14984,0
14985,1
14986,0
14987,1
14988,0
14989,0
14990,0
14991,0
14992,1
14993,0
14994,0
14995,1
14996,1
14997,1
14998,1
14999,1
15000,1
15001,0
15002,0
15003,0
15004,0
15005,0
15006,0
15007,0
15008,1
15009,1
15010,1
15011,1
15012,1
15013,0
15014,0
15015,0
15016,0
15017,1
15018,0
15019,0
15020,0
15021,0
15022,1
15023,0
15024,0
15025,0
15026,0
15027,1
15028,1
15029,1
15030,1
15031,0
15032,1
15033,0
15034,0
15035,1
15036,0
15037,1
15038,1
15039,0
15040,0
15041,0
15042,0
15043,1
15044,0
15045,1
15046,0
15047,1
15048,1
15049,1
15050,0
15051,1
15052,0
15053,0
15054,1
15055,0
15056,0
15057,0
15058,0
15059,0
15060,0
15061,1
15062,1
15063,1
15064,1
15065,0
15066,0
15067,1
15068,0
15069,0
15070,0
15071,0
15072,1
15073,1
15074,1
15075,1
15076,1
15077,0
15078,1
15079,0
15080,0
15081,0
15082,1
15083,0
15084,1
15085,1
15086,0
15087,1
15088,0
15089,0
15090,1
15091,1
15092,1
15093,0
15094,1
15095,1
15096,0
15097,1
15098,0
15099,1
15100,0
15101,0
15102,0
15103,1
15104,0
15105,1
15106,0
15107,1
15108,1
15109,0
15110,0
15111,0
15112,0
15113,0
15114,1
15115,1
15116,0
15117,1
15118,1
15119,0
15120,0
15121,0
15122,1
15123,1
15124,1
15125,0
15126,0
15127,0
15128,1
15129,1
15130,1
15131,1
15132,1
15133,1
15134,1
15135,0
15136,0
15137,0
15138,1
15139,0
15140,0
15141,1
15142,1
15143,1
15144,1
15145,1
15146,0
15147,0
15148,1
15149,0
15150,0
15151,1
15152,0
15153,0
15154,1
15155,1
15156,1
15157,0
15158,1
15159,0
15160,0
15161,1
15162,0
15163,1
15164,1
15165,0
15166,0
15167,1
15168,0
15169,0
15170,1
15171,1
15172,1
15173,0
15174,0
15175,1
15176,0
15177,0
15178,1
15179,0
15180,0
15181,1
15182,1
15183,1
15184,1
15185,0
15186,0
15187,1
15188,1
15189,1
15190,1
15191,1
15192,0
15193,0
15194,0
15195,1
15196,0
15197,1
15198,1
15199,1
15200,0
15201,0
15202,1
15203,0
15204,1
15205,0
15206,0
15207,1
15208,0
15209,1
15210,1
15211,1
15212,1
15213,1
15214,0
15215,0
15216,0
15217,1
15218,0
15219,1
15220,1
15221,0
15222,0
15223,0
15224,0
15225,1
15226,1
15227,1
15228,0
15229,1
15230,1
15231,1
15232,0
15233,0
15234,0
15235,1
15236,1
15237,0
15238,0
15239,1
15240,1
15241,1
15242,0
15243,1
15244,1
15245,1
15246,0
15247,1
15248,1
15249,0
15250,0
15251,0
15252,0
15253,0
15254,0
15255,0
15256,0
15257,1
15258,1
15259,1
15260,0
15261,0
15262,0
15263,0
15264,0
15265,0
15266,1
15267,0
15268,1
15269,0
15270,0
15271,0
15272,1
15273,0
15274,0
15275,0
15276,1
15277,1
15278,0
15279,1
15280,1
15281,1
15282,1
15283,0
15284,1
15285,0
15286,1
15287,1
15288,0
15289,0
15290,1
15291,1
15292,1
15293,1
15294,1
15295,0
15296,0
15297,0
15298,1
15299,1
15300,1
15301,0
15302,0
15303,1
15304,0
15305,1
15306,1
15307,0
15308,0
15309,1
15310,0
15311,0
15312,1
15313,0
15314,1
15315,1
15316,0
15317,1
15318,0
15319,0
15320,1
15321,0
15322,0
15323,1
15324,1
15325,0
15326,1
15327,1
15328,1
15329,0
15330,0
15331,1
15332,0
15333,1
15334,0
15335,1
15336,1
15337,0
15338,1
15339,0
15340,0
15341,1
15342,1
15343,1
15344,0
15345,0
15346,0
15347,1
15348,0
15349,0
15350,1
15351,0
15352,1
15353,1
15354,0
15355,1
15356,1
15357,1
15358,0
15359,0
15360,0
15361,0
15362,1
15363,0
15364,1
15365,0
15366,1
15367,0
15368,1
15369,1
15370,0
15371,0
15372,1
15373,1
15374,0
15375,1
15376,0
15377,1
15378,0
15379,0
15380,0
15381,1
15382,1
15383,1
15384,0
15385,1
15386,1
15387,0
15388,1
15389,0
15390,0
15391,1
15392,0
15393,0
15394,0
15395,1
15396,1
15397,0
15398,1
15399,0
15400,1
15401,0
15402,1
15403,0
15404,1
15405,0
15406,1
15407,0
15408,1
15409,1
15410,0
15411,1
15412,0
15413,1
15414,1
15415,0
15416,1
15417,0
15418,1
15419,1
15420,1
15421,1
15422,1
15423,1
15424,0
15425,1
15426,1
15427,1
15428,1
15429,0
15430,1
15431,0
15432,0
15433,0
15434,1
15435,0
15436,1
15437,0
15438,1
15439,1
15440,0
15441,1
15442,1
15443,1
15444,1
15445,0
15446,1
15447,0
15448,1
15449,0
15450,1
15451,1
15452,0
15453,1
15454,0
15455,1
15456,1
15457,1
15458,1
15459,0
15460,0
15461,0
15462,0
15463,0
15464,0
15465,0
15466,0
15467,1
15468,0
15469,0
15470,0
15471,1
15472,0
15473,1
15474,0
15475,0
15476,1
15477,0
15478,0
15479,0
15480,1
15481,0
15482,0
15483,1
15484,1
15485,1
15486,1
15487,0
15488,1
15489,1
15490,0
15491,0
15492,1
15493,1
15494,0
15495,1
15496,0
15497,0
15498,1
15499,0
15500,0
15501,0
15502,0
15503,1
15504,0
15505,0
15506,0
15507,0
15508,1
15509,1
15510,1
15511,1
15512,0
15513,0
15514,1
15515,0
15516,1
15517,1
15518,1
15519,1
15520,1
15521,0
15522,0
15523,0
15524,1
15525,0
15526,0
15527,0
15528,1
15529,1
15530,1
15531,0
15532,0
15533,1
15534,1
15535,1
15536,1
15537,0
15538,1
15539,0
15540,1
15541,1
15542,0
15543,1
15544,1
15545,0
15546,0
15547,1
15548,0
15549,1
15550,0
15551,0
15552,1
15553,0
15554,0
15555,1
15556,1
15557,1
15558,0
15559,0
15560,1
15561,1
15562,1
15563,0
15564,0
15565,1
15566,1
15567,1
15568,1
15569,0
15570,0
15571,1
15572,1
15573,0
15574,0
15575,0
15576,0
15577,1
15578,1
15579,1
15580,0
15581,1
15582,0
15583,1
15584,1
15585,0
15586,0
15587,1
15588,1
15589,1
15590,1
15591,1
15592,1
15593,1
15594,1
15595,0
15596,0
15597,0
15598,1
15599,1
15600,1
15601,1
15602,1
15603,1
15604,0
15605,1
15606,1
15607,0
15608,1
15609,1
15610,1
15611,1
15612,0
15613,0
15614,1
15615,0
15616,0
15617,1
15618,1
15619,0
15620,0
15621,0
15622,1
15623,1
15624,1
15625,1
15626,0
15627,1
15628,1
15629,0
15630,1
15631,1
15632,0
15633,0
15634,1
15635,0
15636,1
15637,0
15638,0
15639,0
15640,1
15641,0
15642,1
15643,1
15644,0
15645,0
15646,1
15647,0
15648,0
15649,1
15650,0
15651,0
15652,0
15653,0
15654,1
15655,1
15656,1
15657,1
15658,0
15659,0
15660,1
15661,1
15662,0
15663,0
15664,0
15665,0
15666,1
15667,1
15668,1
15669,0
15670,1
15671,0
15672,0
15673,1
15674,1
15675,0
15676,1
15677,0
15678,1
15679,1
15680,0
15681,0
15682,1
15683,0
15684,0
15685,0
15686,1
15687,1
15688,1
15689,0
15690,0
15691,0
15692,0
15693,0
15694,1
15695,1
15696,1
15697,1
15698,1
15699,0
15700,0
15701,0
15702,0
15703,0
15704,0
15705,0
15706,1
15707,0
15708,0
15709,0
15710,1
15711,1
15712,1
15713,0
15714,1
15715,0
15716,0
15717,0
15718,0
15719,0
15720,1
15721,0
15722,0
15723,1
15724,0
15725,1
15726,1
15727,0
15728,0
15729,1
15730,1
15731,0
15732,1
15733,1
15734,0
15735,1
15736,1
15737,0
15738,1
15739,1
15740,1
15741,0
15742,0
15743,0
15744,0
15745,0
15746,1
15747,1
15748,0
15749,1
15750,0
15751,1
15752,0
15753,0
15754,1
15755,1
15756,1
15757,0
15758,1
15759,1
15760,0
15761,0
15762,0
15763,1
15764,1
15765,1
15766,1
15767,0
15768,1
15769,1
15770,0
15771,0
15772,0
15773,1
15774,0
15775,0
15776,0
15777,1
15778,0
15779,0
15780,0
15781,0
15782,0
15783,1
15784,1
15785,0
15786,0
15787,0
15788,1
15789,1
15790,0
15791,1
15792,0
15793,1
15794,0
15795,0
15796,1
15797,1
15798,0
15799,1
15800,0
15801,0
15802,1
15803,0
15804,1
15805,1
15806,1
15807,0
15808,1
15809,1
15810,1
15811,1
15812,0
15813,1
15814,1
15815,1
15816,1
15817,0
15818,0
15819,0
15820,1
15821,0
15822,1
15823,0
15824,0
15825,0
15826,1
15827,1
15828,0
15829,0
15830,0
15831,1
15832,0
15833,1
15834,1
15835,1
15836,1
15837,0
15838,1
15839,1
15840,0
15841,0
15842,1
15843,0
15844,1
15845,1
15846,1
15847,0
15848,0
15849,0
15850,1
15851,1
15852,0
15853,0
15854,0
15855,0
15856,1
15857,1
15858,0
15859,0
15860,0
15861,1
15862,1
15863,0
15864,0
15865,1
15866,1
15867,0
15868,0
15869,0
15870,1
15871,1
15872,0
15873,0
15874,0
15875,0
15876,1
15877,0
15878,1
15879,1
15880,0
15881,1
15882,1
15883,1
15884,0
15885,0
15886,1
15887,1
15888,0
15889,1
15890,1
15891,1
15892,0
15893,0
15894,1
15895,1
15896,0
15897,1
15898,1
15899,0
15900,1
15901,1
15902,0
15903,0
15904,1
15905,1
15906,0
15907,0
15908,0
15909,0
15910,0
15911,1
15912,0
15913,0
15914,0
15915,1
15916,0
15917,1
15918,1
15919,1
15920,1
15921,1
15922,1
15923,0
15924,1
15925,1
15926,1
15927,1
15928,0
15929,0
15930,1
15931,0
15932,1
15933,0
15934,1
15935,0
15936,1
15937,0
15938,1
15939,0
15940,0
15941,0
15942,1
15943,0
15944,0
15945,0
15946,0
15947,0
15948,0
15949,1
15950,1
15951,0
15952,1
15953,1
15954,1
15955,0
15956,1
15957,0
15958,0
15959,1
15960,1
15961,1
15962,1
15963,1
15964,1
15965,1
15966,0
15967,0
15968,1
15969,1
15970,1
15971,1
15972,0
15973,0
15974,1
15975,1
15976,0
15977,1
15978,0
15979,0
15980,1
15981,1
15982,1
15983,1
15984,0
15985,0
15986,0
15987,0
15988,1
15989,0
15990,0
15991,0
15992,1
15993,1
15994,1
15995,1
15996,0
15997,1
15998,0
15999,1
16000,0
16001,1
16002,0
16003,1
16004,0
16005,0
16006,0
16007,0
16008,0
16009,0
16010,0
16011,0
16012,0
16013,0
16014,1
16015,1
16016,1
16017,0
16018,0
16019,1
16020,0
16021,1
16022,1
16023,0
16024,1
16025,1
16026,0
16027,0
16028,1
16029,1
16030,1
16031,1
16032,1
16033,0
16034,1
16035,1
16036,1
16037,0
16038,1
16039,0
16040,0
16041,1
16042,0
16043,0
16044,0
16045,1
16046,1
16047,1
16048,1
16049,0
16050,1
16051,0
16052,1
16053,0
16054,0
16055,0
16056,1
16057,1
16058,0
16059,1
16060,0
16061,1
16062,0
16063,1
16064,1
16065,1
16066,0
16067,1
16068,0
16069,0
16070,0
16071,1
16072,0
16073,1
16074,1
16075,0
16076,1
16077,0
16078,1
16079,1
16080,1
16081,0
16082,0
16083,1
16084,1
16085,1
16086,0
16087,1
16088,1
16089,0
16090,1
16091,0
16092,0
16093,1
16094,1
16095,0
16096,0
16097,1
16098,1
16099,0
16100,0
16101,0
16102,0
16103,1
16104,1
16105,0
16106,0
16107,1
16108,1
16109,1
16110,1
16111,0
16112,1
16113,0
16114,1
16115,0
16116,1
16117,1
16118,1
16119,0
16120,0
16121,0
16122,0
16123,1
16124,0
16125,1
16126,1
16127,1
16128,1
16129,0
16130,0
16131,1
16132,0
16133,0
16134,1
16135,1
16136,1
16137,1
16138,1
16139,0
16140,0
16141,1
16142,1
16143,1
16144,1
16145,1
16146,0
16147,0
16148,1
16149,1
16150,1
16151,1
16152,1
16153,1
16154,0
16155,1
16156,1
16157,0
16158,1
16159,1
16160,0
